id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
24042107,"Studio Lamma Island, 25min to Central, 5m to beach",41057578,Hubert,,Islands,22.22297488224988,114.11180259942589,Entire home/apt,479,2,4,2018-06-09,0.87,1,0
24045603,旺角市中心，机场巴士40分钟直达，2分钟到地铁站，2人间，适合背包客不讲究人士,91320654,Yixin,,Yau Tsim Mong,22.318998170075922,114.17136245747906,Private room,400,1,2,2018-04-01,0.43,10,82
24045683,"City Center MTR 1 mins capsule hotel,城市中心膠囊旅館地鐡1分鐘",143366545,Ri,,Yau Tsim Mong,22.312141658071962,114.17001533930728,Shared room,353,1,3,2018-06-21,0.80,9,181
24047372,3 People Room +Private Bathroom ( 3 人房有私人浴室),175017614,Ivyivy,,Yau Tsim Mong,22.29710927519614,114.17176310988036,Private room,361,1,4,2018-06-17,0.99,12,268
24048726,!High Life in Central! Best 2BD suite in central,181035724,Angad,,Central & Western,22.28143244194159,114.15117143956127,Entire home/apt,1452,4,9,2018-06-25,2.29,2,26
24052284,Black & White Stylish Home in Kowloon Downtown ✔️,47438954,Cali,,Yau Tsim Mong,22.322657664092283,114.16535652213513,Entire home/apt,432,2,42,2018-08-10,9.20,3,113
24054753,Little place,149655079,Watinah,,Wan Chai,22.277554488700428,114.16907467508611,Private room,361,3,5,2018-04-30,1.09,3,0
24066116,"2 BR Apartment btw LKF and Soho, TOP LOCATION",34414935,Benito,,Central & Western,22.280256577263366,114.15392922885312,Entire home/apt,1099,1,2,2018-05-01,0.55,1,6
24066499,"B. Modern Kingsize Apartment, TST Centre, 12Pax",180894892,Cherry,,Yau Tsim Mong,22.297652908472347,114.1738365308844,Entire home/apt,1978,1,8,2018-07-01,1.95,4,156
24066733,Cute Apartment Next to Times Square!,135056940,Sam,,Wan Chai,22.27953338743188,114.18373264751244,Entire home/apt,801,4,16,2018-08-05,3.61,7,52
24068061,"AB Prime Located, 2 Luxury Apts for Groups 20+Pax",180894892,Cherry,,Yau Tsim Mong,22.29889948219648,114.17306581253675,Entire home/apt,4003,2,2,2018-07-13,1.11,4,150
24068076,Spacious one bed apartment available for Summer!,35195889,Laura,,Central & Western,22.286323070524656,114.14901623813238,Entire home/apt,597,7,0,,,1,16
24070939,BRIGHT 1 BR IN HK ISLAND/KENNEDY TOWN/ ROOFTOP,20389905,Andreia,,Central & Western,22.282500518675104,114.129742124469,Private room,400,2,1,2018-05-11,0.31,1,34
24072724,1 Bed room spacious apartment,69963412,Awais,,Yuen Long,22.479663077267787,114.04679587154247,Entire home/apt,298,3,1,2018-08-09,1,1,70
24074943,Renovated Apartment with 2 rooms - Kennedy Town!,8969871,Laurent,,Central & Western,22.282394710168898,114.13027282923947,Entire home/apt,997,3,2,2018-07-09,0.90,1,196
24078475,"TST New apartment near MTR, Shopping",181296345,Mike,,Yau Tsim Mong,22.296724811096283,114.17534696161569,Private room,549,1,3,2018-04-16,0.66,1,0
24079442,#ZL·home|1#  干净温馨北欧清新风河景夜景房  福田口岸香港出入境口福田地铁站旁,181261031,天天,,Yuen Long,22.517202833637043,114.07211553207287,Shared room,251,1,1,2018-06-10,0.45,2,356
24080459,#ZL·home|2#  干净温馨北欧清新风河景夜景房  福田口岸香港出入境口福田地铁站旁,181261031,天天,,Yuen Long,22.516563037209643,114.07220731527755,Shared room,228,1,3,2018-06-10,0.69,2,356
24086818,"198平方 紧邻福田口岸 高楼层 豪华大宅。
198square  Luxury pan house",136878188,Jacky,,Yuen Long,22.5107661837347,114.06120820314952,Entire home/apt,9012,1,0,,,1,324
24086994,Cozy private room available in 2 BR flat,163505571,Mali,,Central & Western,22.279876079168453,114.15292715479403,Private room,298,7,0,,,2,0
24087164,STUDIO above MTR to rent for holiday getaway,13046282,Janice,,Central & Western,22.286506488510256,114.13642682528716,Private room,298,25,0,,,2,0
24091813,HKD8800/Month Tung Chung City,28078576,Michelle,,Islands,22.287601015478952,113.94099233680744,Private room,8800,60,0,,,1,364
24092849,"3 mins to Tsim Sha Tsui MTR~ 
尖沙咀中心地带、全新特色裝修、寛阔空間",167502341,Po Yee,,Yau Tsim Mong,22.295794885237456,114.16956176305978,Entire home/apt,2002,2,5,2018-07-23,1.30,1,362
24095489,Spacious Village Home Near Sai Kung CTR,181446768,Belinda,,Sai Kung,22.37520797370242,114.27065291426163,Private room,769,1,18,2018-07-30,4.43,2,84
24101615,Spacious 1 BDR Apartment North Point,181510262,Jess,,Eastern,22.292956020923423,114.20487317619147,Entire home/apt,848,3,0,,,1,180
24105934,可入住3位成人的一間套房(獨立浴室)加一間小房 窗外全山景 超級安靜 康城站交通方便 媲美五星級酒店,181553951,Shouda,,Sai Kung,22.298435955498,114.27561199352263,Shared room,298,2,4,2018-06-03,1.14,1,74
24106365,High Quality App + rooftop in trendy central area,16260975,Klaas-Jan,,Wan Chai,22.27581666831732,114.16932539027349,Entire home/apt,950,2,8,2018-08-12,2.05,1,23
24106738,"City Studio - Lan Kwai Fong, Central",21341189,Ling,,Central & Western,22.279990572028684,114.15568628363927,Entire home/apt,542,2,15,2018-08-14,3.49,4,130
24107997,Sai Kung Vintage Style Village Home w/ Seaview,181446768,Belinda,,Sai Kung,22.375733867749425,114.27251826479959,Private room,534,1,22,2018-08-04,5.28,2,88
24108438,Family Room (Toronto Motel),170881415,Toronto,,Yau Tsim Mong,22.306757768723198,114.17077783993722,Private room,400,1,0,,,9,10
24108978,Nathan Hotel,165901865,国庆,,Yau Tsim Mong,22.307057569458383,114.17268460185889,Entire home/apt,4255,1,0,,,1,365
24115599,Shopper's Haven,164274250,Christy,,Wan Chai,22.280102827399894,114.18369054464614,Entire home/apt,502,1,11,2018-07-08,2.66,1,5
24116940,佐敦地铁站附近温馨舒适2房带休闲阳台可住4~6人,152939938,Morning,,Yau Tsim Mong,22.30168769019931,114.17403985521636,Entire home/apt,1028,1,7,2018-06-20,1.68,11,79
24120937,Nearby Tsim Sha Tsui station. 2bedrooms residence.,160224869,Kiyoshi,,Yau Tsim Mong,22.295534951800562,114.17276347018958,Entire home/apt,997,1,26,2018-08-12,6.39,5,89
24129421,Compact Studio Room for 3 in the center of TST,10171189,Judie,,Yau Tsim Mong,22.30121443848896,114.17337017183264,Entire home/apt,534,1,4,2018-06-03,1.00,12,291
24129796,"TF. 3 BR, Entire Apt, MTR, Mongkok, Comfy n Clean",45365909,Morrison,,Yau Tsim Mong,22.31843089806868,114.17036385445121,Entire home/apt,2002,1,1,2018-05-13,0.32,19,84
24130027,"TF1-Private Bedroom, Subway, Share Flat, Clean",45365909,Morrison,,Yau Tsim Mong,22.318686091464805,114.17157481990209,Private room,400,1,6,2018-06-24,1.40,19,86
24130473,"TF2 Private Bedroom, Subway, Share Flat, Clean",45365909,Morrison,,Yau Tsim Mong,22.316525367618418,114.17167319367424,Private room,597,1,5,2018-06-30,1.15,19,85
24130785,"TF3 Private Bedroom, Subway, Share Flat, Clean",45365909,Morrison,,Yau Tsim Mong,22.317011208757865,114.1703841904403,Private room,502,1,16,2018-07-27,3.84,19,84
24131401,Seaview Studio O Causeway Bay,2767759,Alfred,,Wan Chai,22.27811493472358,114.1858883836534,Entire home/apt,502,90,0,,,17,136
24132009,",TF三個睡房的整间公寓",67210153,Karman,,Yau Tsim Mong,22.31963196783584,114.17096060751334,Entire home/apt,2999,1,3,2018-08-12,2.31,12,84
24132396,",TF2 1-2人的舒适私人睡房 (共用洗手间)",67210153,Karman,,Yau Tsim Mong,22.32105616188643,114.16970619251809,Private room,754,1,9,2018-08-10,2.35,12,85
24132607,",TF3 1-2人的舒适私人睡房 (共用洗手间)",67210153,Karman,,Yau Tsim Mong,22.32090566522004,114.17162262132145,Private room,699,1,4,2018-07-20,1.03,12,84
24132638,香港旺角市中心 離開旺角地鐵站4分鐘 單身旅客最佳選擇 乾淨整潔方便,181808933,汝聰,,Yau Tsim Mong,22.320308866287693,114.16743204286215,Entire home/apt,298,1,42,2018-08-12,9.62,1,44
24132744,",TF1 1-2人的舒适私人睡房 (共用洗手间)",67210153,Karman,,Yau Tsim Mong,22.321240930855243,114.16993388692484,Private room,597,1,6,2018-08-10,1.57,12,86
24139883,Beautiful apartment in Sheung Wan,160130156,Samantha,,Central & Western,22.28464208457332,114.14893294544557,Entire home/apt,997,2,0,,,1,348
24142464,Bright double room in a Cosy Flat @Sheung Wan,28823550,Maelle,,Central & Western,22.285840409176977,114.14962727773774,Private room,589,3,0,,,1,91
24143134,Excellent location with Luxury Seaview,42492162,Alice,,Yau Tsim Mong,22.320418187888155,114.15655427013169,Entire home/apt,549,6,0,,,1,100
24143549,【寓荐】福田保税区近香港阳光宁静雅两居室,181278198,萍,,Yuen Long,22.50994491337073,114.06126119662773,Entire home/apt,683,1,3,2018-06-03,0.78,2,87
24146148,Sydney hostel Standard Double Room with Bathroom#3,140135429,Sydney,,Yau Tsim Mong,22.29614950049905,114.17351254206955,Private room,251,1,5,2018-08-05,1.53,7,45
24146463,旺角酒店式公寓,74289800,菁,,Kowloon City,22.315374985165995,114.17685059358958,Entire home/apt,1287,2,1,2018-05-01,0.28,1,87
24146821,Sydney hostel Standard Double room Near Mtr TST #4,140135429,Sydney,,Yau Tsim Mong,22.297378148550106,114.17186551755056,Private room,228,1,4,2018-06-12,0.93,7,45
24147875,Cozy apartment close to Soho and escalators,12981146,Alan,,Central & Western,22.2825060232708,114.14977538846509,Entire home/apt,400,2,0,,,1,8
24148151,6 Mins from MTR: Cozy Studio in Sai Ying Pun,170169407,Angela,,Central & Western,22.28707442846862,114.14274300090601,Entire home/apt,455,3,1,2018-04-23,0.26,1,0
24149062,3min to MongKok MTR! Brand New 3BR/旺角全新3房,24896493,Chris,,Yau Tsim Mong,22.317936757614206,114.16666950005482,Entire home/apt,1382,2,21,2018-08-09,5.12,6,273
24152965,Modern Apt. with private rooftop in SOHO/Central,10805525,Lyndon,,Central & Western,22.281846029046577,114.15313917896273,Entire home/apt,848,7,3,2018-04-25,0.73,1,88
24153876,Fleming home 2BR flat in Wan chai,79003602,J,,Wan Chai,22.278206425370374,114.17540879369405,Entire home/apt,848,1,18,2018-08-06,4.15,9,160
24154465,"维港海景公寓三室二厅-近尖东,旺角，红磡",158050564,Toney,,Yau Tsim Mong,22.30064294088593,114.18431624039687,Entire home/apt,3501,1,6,2018-08-08,2.22,8,64
24159715,Spacious living area. 3 BR Apt. WanChai MTR,25687930,Jess,,Wan Chai,22.277977308947438,114.17172607068481,Entire home/apt,997,2,19,2018-08-04,4.32,7,53
24160559,56E 2 Bedrooms 1 Bathroom Apartment for Lease,76545056,Rita,,Islands,22.293747937631107,113.95125629382886,Entire home/apt,754,28,0,,,19,329
24163223,Cozy room in a great location apartment in Wanchai,3724156,Neel,,Wan Chai,22.274968681660745,114.17098930848991,Private room,353,5,0,,,1,0
24163697,~促销优惠~罗湖口岸旁有点不错的日式风格复式公寓,182112779,Bb,,North,22.536913097178353,114.12153061457182,Entire home/apt,290,1,9,2018-07-25,2.05,1,166
24164573,Modern 2 Bedrooms Apartment in Causeway Bay,170470947,Carly,,Wan Chai,22.279835760588416,114.18109234165033,Entire home/apt,997,29,2,2018-06-07,0.81,6,5
24167990,Larger Double Room in Kowloon [8],162186374,Wai Yan,,Yau Tsim Mong,22.305203295651854,114.17105848023115,Private room,502,1,0,,,6,352
24171005,Modern stylistic home in the middle of everything,1280981,Xiaohong,,Yau Tsim Mong,22.302685515653657,114.18489073193663,Entire home/apt,589,1,2,2018-04-15,0.48,1,0
24184172,(田野星空)近会展中心，福田口岸，皇岗口岸，华强北，福田中心公园，市中医院，繁华商圈中的豪华公寓。,169680521,Liqong,,North,22.531998371662628,114.08506666609846,Entire home/apt,785,1,0,,,1,257
24187876,Large bedroom with private bathroom in flat in TST,35702090,Nicola,,Yau Tsim Mong,22.302272947079903,114.17570506846012,Private room,447,7,0,,,1,0
24189657,"Moon(旺角區) 新!!!溫馨,優雅2房,1分鐘到地鐵站",171798544,Moon,,Yau Tsim Mong,22.31540798093309,114.17151117938722,Entire home/apt,1052,1,1,2018-07-20,1,2,272
24190788,Room with a View in Midlevels,17534168,Tom,,Central & Western,22.279443550326636,114.1509431192649,Entire home/apt,2002,1,0,,,1,66
24191358,Double Room with Private Balcony & Incredible View,6249135,Elise,,Central & Western,22.284486271359825,114.14552886908236,Private room,447,2,10,2018-08-12,3.16,1,1
24191972,Private double room with rooftop,53770331,Tiffany,,Sham Shui Po,22.33083654791232,114.16533964449036,Private room,502,3,0,,,2,39
24192196,"北角區 港島區域 心臟地帶之一 體驗城市中 真實香港 吃喝玩樂! >10分鐘>中西港美日泰韓,美食圈",178607804,May,,Eastern,22.291910639534745,114.20237885207902,Entire home/apt,879,10,0,,,3,91
24201543,Conveniently located private room in Causeway Bay,82471268,Freddie,,Wan Chai,22.279702914920396,114.1817179257999,Private room,353,7,1,2018-04-17,0.25,1,90
24210825,Private romantic room u hv/ 4mins causeway bay,68059239,Tiffany,,Wan Chai,22.278457924539158,114.17905828599861,Private room,377,2,6,2018-08-12,2.95,4,348
24212672,"Breezy studio, high floor no wifi but 3min to MTR!",4264914,Cliff,,Central & Western,22.28844082217463,114.14371420502576,Entire home/apt,400,1,0,,,1,0
24212994,旺角 乾淨舒適住宿 免費上網wifi 地鐵站旁邊 私人洗手間,182544432,Gigi,,Yau Tsim Mong,22.31768622970036,114.1696473837069,Entire home/apt,298,1,21,2018-08-07,4.81,1,65
24213731,"Kowloon Mongkok 1812 Triple Room D,near station",6361579,Man Ching Athena,,Yau Tsim Mong,22.317920627514987,114.17053357438493,Private room,447,2,6,2018-08-12,1.55,12,160
24215320,Boat Bellagio - Hong Kong Boat Chartering,182553675,Voyager Yacht Club,,Central & Western,22.286398628782987,114.16372806526043,Entire home/apt,11798,1,0,,,1,365
24218350,高层景观公寓2-4人家庭房/皇岗福田双口岸/地铁口高端小区/近会展中心 购物公园 福田高铁站,163388027,Jing,,Yuen Long,22.51057034917525,114.06132230685046,Entire home/apt,432,1,22,2018-07-29,5.37,10,351
24220991,"Cozy Studio at Kennedy Town, Hong Kong Island",65730387,Matt,,Central & Western,22.28291119547538,114.13240200318663,Entire home/apt,447,2,7,2018-05-23,1.68,2,0
24221881,【Blue star house佐敦4房5床2卫超大空间】近会展中心#近庙街美食天堂#近机场,152939938,Morning,,Yau Tsim Mong,22.307505199198555,114.16629382023555,Entire home/apt,1711,1,9,2018-07-30,2.20,11,37
24233987,"Budget room, 1single bed, private room & bath, TST",70747601,Kevin,,Yau Tsim Mong,22.298736493467292,114.17342111770178,Private room,251,2,2,2018-07-23,0.67,10,11
24237010,"Sweet Hongkong style séjour, cozy and comfortable",23065799,Jocelyn,,Yau Tsim Mong,22.29938387756893,114.18570900247794,Private room,597,1,0,,,2,83
24243595,"1 min MTR, budget room(207)",176140845,Gain,,Yau Tsim Mong,22.319362340898824,114.17030959061336,Entire home/apt,385,1,1,2018-04-22,0.26,5,82
24253195,Nice 2 bed room serviced apt:),178988818,Jung,,Kowloon City,22.301307780125807,114.18577585001036,Entire home/apt,1303,3,1,2018-05-01,0.28,1,0
24254118,Single room near soho-半山扶梯旁安靜單人間(臨近蘇豪),181380925,Co,,Central & Western,22.28002194092699,114.15279383495854,Private room,298,1,0,,,1,180
24257693,"Budget room, 1single bed, private room & bath, TST",70747601,Kevin,,Yau Tsim Mong,22.2996115999649,114.17298654382071,Private room,196,3,8,2018-07-12,1.95,10,12
24263773,❤Jordon❤ 2mins to MTR Comfortable 2BRs,175636723,Mango,,Yau Tsim Mong,22.306544285647888,114.17105425607396,Entire home/apt,997,3,16,2018-07-14,4.07,5,119
24269248,銅鑼灣CBD-不吵又舒適，歡迎活潑房客,41220346,Erika,,Wan Chai,22.285774587856423,114.19248992187491,Private room,298,2,1,2018-04-29,0.28,1,11
24269520,City center Studio short term rental JORDAN MTR,21591327,Winnie,,Yau Tsim Mong,22.3042667144525,114.17167265626968,Entire home/apt,385,4,1,2018-04-13,0.24,42,14
24269789,地鐵2分鐘！新屋乾淨整潔有景觀陽台！Near MTR!,46115562,Ruki,,Yuen Long,22.443935289322535,114.03376930296328,Entire home/apt,903,2,4,2018-06-17,0.98,1,306
24270012,"Million $ Apt! *5stars 2BR 3 pax, Disney & beach",47017992,Char,,Tuen Mun,22.37752866645796,113.99124788319402,Entire home/apt,816,2,2,2018-07-23,0.48,3,94
24270767,Ocean Beauty.  Large Seaview Antique Home,2040802,Rob,,Wan Chai,22.28191958942732,114.18179453355278,Entire home/apt,2002,3,2,2018-05-18,0.49,1,89
24274336,Lovely 3-Bdr City Center sleeps 3-8 by MRT 508,21591327,Winnie,,Yau Tsim Mong,22.30713682181859,114.17072347266638,Entire home/apt,1170,1,3,2018-07-22,0.97,42,248
24275786,"Modern 1 bedroom, located near Central Districts.",101900748,Sujan,,Central & Western,22.28682265595074,114.14214669742668,Entire home/apt,997,10,0,,,1,75
24275944,"Taste Local Hong Kong  旺角旺中帶靜,  香港唐樓民宿",47626760,Yuk Yuk,,Yau Tsim Mong,22.316841692517915,114.16706881819391,Private room,196,3,8,2018-06-27,2.05,2,73
24277822,New ! Sweet Home Near Causeway Bay Mtr 4mins,68059239,Tiffany,,Wan Chai,22.278453405863537,114.17927609193845,Private room,424,2,1,2018-05-19,0.34,4,150
24278155,Park Mediterrean,17281944,Rosa,,Sai Kung,22.37719472328301,114.26494192833022,Entire home/apt,801,2,0,,,1,261
24288200,华强北福田皇岗罗湖3口岸去香港都方便地铁口2房合租,51640498,志强,,North,22.532173548683296,114.0856057563028,Private room,188,1,3,2018-05-06,0.83,1,353
24289170,Tai Kok Tsui flat share room (new renovation) (3b),67709885,Morgan,,Yau Tsim Mong,22.321649465432863,114.16285523257363,Private room,220,31,0,,,73,180
24289267,"CWB Modern Decor, Shopping Best 2BRs",66172332,Sarah,,Wan Chai,22.27962353855195,114.18014751417911,Entire home/apt,997,1,4,2018-06-19,0.98,11,81
24289471,2BR Garden Terrace near Mongkok,181557589,Bonnie,,Yau Tsim Mong,22.323744796150862,114.16566933214789,Entire home/apt,801,1,21,2018-08-09,5.25,1,158
24289881,Bright and comfy 2Bed! At MTR Wanchai,930612,Melanie,,Wan Chai,22.279385542020066,114.17377478548325,Entire home/apt,903,1,3,2018-07-27,0.76,5,119
24290706,Quirky & Modern Flat in Sheung Wan,29494622,Dave,,Central & Western,22.28379570622436,114.15003960838777,Entire home/apt,903,2,1,2018-04-17,0.25,1,23
24292114,Fortune Gardens Loft,8013560,Filip,,Central & Western,22.28175116125996,114.15162867477267,Entire home/apt,392,1,0,,,1,0
24292653,安樂窩。,101222230,Carmen,,Yau Tsim Mong,22.307066161797234,114.16704759033277,Private room,196,2,13,2018-06-18,3.15,1,0
24301143,地理位置优越，近奥运地铁站！内地房东！环境优美安全,183322816,Liang,,Yau Tsim Mong,22.321545303075194,114.15480405568388,Shared room,597,3,1,2018-08-04,1,1,90
24312803,Large bedroom with King Size bed in Central HK,20907141,Valentin,,Central & Western,22.281870785265074,114.15034291141549,Private room,502,2,5,2018-08-11,2.78,1,16
24315337,毗邻地铁站 尽览维港景观 红磡高级酒店海景公寓 Fantastic Sea View Suite,84607594,N. F. Kelvin,,Yau Tsim Mong,22.301035133599804,114.1850563974157,Entire home/apt,989,2,0,,,1,0
